postcode,network,outage_type,outage_count,outage_refs,total_customers_affected,first_seen,last_seen,time_off_supply_hours_total_approx
RG45 7LP,SEPD,LV,1,TV2970,16,2026-08-15T08:45:34Z,2026-08-16T14:53:47Z,30.14
RG45 7LR,SEPD,LV,1,TV2970,16,2026-08-15T08:45:34Z,2026-08-16T14:53:47Z,30.14
RG45 7NE,SEPD,LV,1,TV2970,16,2026-08-15T08:45:34Z,2026-08-16T14:53:47Z,30.14
TW15 1AU,SEPD,LV,1,TV2268,4,2026-08-14T13:56:33Z,2026-08-15T15:40:16Z,25.73
TW15 1BB,SEPD,LV,1,TV2268,4,2026-08-14T13:56:33Z,2026-08-15T15:40:16Z,25.73
TW8 0BN,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
TW8 0LD,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
TW8 0LR,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
TW8 0LT,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
TW8 0LU,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
TW8 0RS,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
TW8 0SF,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
TW8 0SH,SEPD,LV,1,TV2020,48,2026-08-14T11:34:59Z,2026-08-15T12:54:42Z,25.33
RG4 6RR,SEPD,LV,1,TU9644,9,2026-08-12T21:02:01Z,2026-08-13T22:20:34Z,25.31
RG4 6RS,SEPD,LV,1,TU9644,9,2026-08-12T21:02:01Z,2026-08-13T22:20:34Z,25.31
RG4 6RX,SEPD,LV,1,TU9644,9,2026-08-12T21:02:01Z,2026-08-13T22:20:34Z,25.31
RG4 6SB,SEPD,LV,1,TU9644,9,2026-08-12T21:02:01Z,2026-08-13T22:20:34Z,25.31
RG4 6SE,SEPD,LV,1,TU9644,9,2026-08-12T21:02:01Z,2026-08-13T22:20:34Z,25.31
HP10 8PH,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP10 8PJ,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP15 7NA,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP15 7NB,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP15 7NE,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP15 7NU,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP15 7PB,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP7 0FA,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP7 0NZ,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
HP7 0PS,SEPD,HV,1,TV3271,25,2026-08-15T12:54:42Z,2026-08-16T13:58:46Z,25.07
SL7 1TT,SEPD,LV,1,TV4465,27,2026-08-16T21:56:05Z,2026-08-17T21:58:45Z,24.04
SL7 1TU,SEPD,LV,1,TV4465,27,2026-08-16T21:56:05Z,2026-08-17T21:58:45Z,24.04
SL7 1TX,SEPD,LV,1,TV4465,27,2026-08-16T21:56:05Z,2026-08-17T21:58:45Z,24.04
SL7 1TY,SEPD,LV,1,TV4465,27,2026-08-16T21:56:05Z,2026-08-17T21:58:45Z,24.04
SN16 9DF,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
SN16 9DH,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
SN16 9DL,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
SN16 9DQ,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
SN16 9EA,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
SN16 9EB,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
SN16 9ED,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
SN16 9HD,SEPD,"PSI,LV",2,"253190,TU9462",225,2026-08-12T09:19:51Z,2026-08-13T12:04:05Z,23.72
IV28 3XF,SHEPD,PSI,5,"253016,253044,253047,253063,253064",232,2026-08-11T15:39:55Z,2026-08-13T15:44:00Z,23.09
RG25 3HA,SEPD,LV,2,"TV4187,TV5871",36,2026-08-16T23:33:36Z,2026-08-18T09:17:56Z,22.8
RG25 3HB,SEPD,LV,2,"TV4187,TV5871",36,2026-08-16T23:33:36Z,2026-08-18T09:17:56Z,22.8
RG25 3JZ,SEPD,LV,2,"TV4187,TV5871",36,2026-08-16T23:33:36Z,2026-08-18T09:17:56Z,22.8
BA12 6BY,SEPD,"HV,LV",3,"TV0783,TV0785,TV1003",3471,2026-08-13T14:47:49Z,2026-08-14T09:52:18Z,22.75
BA12 6FD,SEPD,"HV,LV",3,"TV0783,TV0785,TV1003",3471,2026-08-13T14:47:49Z,2026-08-14T09:52:18Z,22.75
BH19 2JA,SEPD,LV,2,"TU8119,TU9281",20,2026-08-12T12:25:59Z,2026-08-13T14:47:49Z,22.66
BH19 2JD,SEPD,LV,2,"TU8119,TU9281",20,2026-08-12T12:25:59Z,2026-08-13T14:47:49Z,22.66
BH19 2JE,SEPD,LV,2,"TU8119,TU9281",20,2026-08-12T12:25:59Z,2026-08-13T14:47:49Z,22.66
BH19 2JF,SEPD,LV,2,"TU8119,TU9281",20,2026-08-12T12:25:59Z,2026-08-13T14:47:49Z,22.66
BH19 2JG,SEPD,LV,2,"TU8119,TU9281",20,2026-08-12T12:25:59Z,2026-08-13T14:47:49Z,22.66
BH19 2JQ,SEPD,LV,2,"TU8119,TU9281",20,2026-08-12T12:25:59Z,2026-08-13T14:47:49Z,22.66
RG23 8LJ,SEPD,LV,1,TU6979,5,2026-08-11T17:12:25Z,2026-08-12T15:06:57Z,21.91
RG23 8LQ,SEPD,LV,1,TU6979,5,2026-08-11T17:12:25Z,2026-08-12T15:06:57Z,21.91
